correct_list,correct_mean,correct_sem,deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,index_room,snr,tag_model
"[0.6569148936170213, 0.6728723404255319, 0.651595744680851, 0.3696808510638298, 0.6436170212765957, 0.6276595744680851, 0.40691489361702127, 0.6356382978723404, 0.7154255319148937, 0.30851063829787234]",0.5688829787234042,0.04643807929914318,"[7.712765957446808, 7.712765957446808, 8.03191489361702, 21.54255319148936, 8.98936170212766, 8.829787234042554, 16.80851063829787, 10.159574468085106, 7.0212765957446805, 21.914893617021278]",11.872340425531913,1.8622559122316455,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[7.712765957446808, 7.712765957446808, 8.03191489361702, 21.54255319148936, 8.98936170212766, 8.829787234042554, 16.80851063829787, 10.159574468085106, 7.0212765957446805, 21.914893617021278]",11.872340425531913,1.8622559122316455,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,-6.0,models/sound_localization/IHC0050/arch??
"[0.898936170212766, 0.898936170212766, 0.8803191489361702, 0.7632978723404256, 0.8962765957446809, 0.8936170212765957, 0.7473404255319149, 0.8537234042553191, 0.8856382978723404, 0.6037234042553191]",0.8321808510638299,0.03101430785761189,"[2.287234042553192, 2.234042553191489, 2.6595744680851063, 5.212765957446808, 2.2872340425531914, 2.2872340425531914, 6.117021276595745, 3.24468085106383, 2.5531914893617023, 9.52127659574468]",3.8404255319148937,0.7642152500724106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[2.287234042553192, 2.234042553191489, 2.6595744680851063, 5.212765957446808, 2.2872340425531914, 2.2872340425531914, 6.117021276595745, 3.24468085106383, 2.5531914893617023, 9.52127659574468]",3.8404255319148937,0.7642152500724106,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,0.0,models/sound_localization/IHC0050/arch??
"[0.9680851063829787, 0.9707446808510638, 0.9787234042553191, 0.9627659574468085, 0.973404255319149, 0.9787234042553191, 0.9148936170212766, 0.9601063829787234, 0.9680851063829787, 0.848404255319149]",0.9523936170212766,0.012928985130558844,"[0.7446808510638298, 0.7446808510638298, 0.4255319148936171, 0.7978723404255319, 0.5851063829787235, 0.425531914893617, 1.8085106382978726, 0.9574468085106383, 0.7978723404255319, 3.617021276595745]",1.0904255319148937,0.30671709028379773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.7446808510638298, 0.7446808510638298, 0.4255319148936171, 0.7978723404255319, 0.5851063829787235, 0.425531914893617, 1.8085106382978726, 0.9574468085106383, 0.7978723404255319, 3.617021276595745]",1.0904255319148937,0.30671709028379773,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,6.0,models/sound_localization/IHC0050/arch??
"[0.9867021276595744, 0.9973404255319149, 0.9920212765957447, 0.9946808510638298, 0.9973404255319149, 0.9973404255319149, 0.9707446808510638, 0.9920212765957447, 0.9893617021276596, 0.9574468085106383]",0.9875,0.004177968676577385,"[0.2659574468085107, 0.053191489361702135, 0.15957446808510642, 0.10638297872340427, 0.053191489361702135, 0.053191489361702135, 0.6382978723404256, 0.15957446808510642, 0.2659574468085107, 0.9574468085106385]",0.2712765957446809,0.09430557551044115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.2659574468085107, 0.053191489361702135, 0.15957446808510642, 0.10638297872340427, 0.053191489361702135, 0.053191489361702135, 0.6382978723404256, 0.15957446808510642, 0.2659574468085107, 0.9574468085106385]",0.2712765957446809,0.09430557551044115,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,12.0,models/sound_localization/IHC0050/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9973404255319149, 1.0, 1.0, 0.9920212765957447]",0.9989361702127659,0.0008125134210914654,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053191489361702135, 0.0, 0.0, 0.15957446808510642]",0.021276595744680854,0.016250268421829223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053191489361702135, 0.0, 0.0, 0.15957446808510642]",0.021276595744680854,0.016250268421829223,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,18.0,models/sound_localization/IHC0050/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,24.0,models/sound_localization/IHC0050/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,inf,models/sound_localization/IHC0050/arch??
"[0.08244680851063829, 0.061170212765957445, 0.06914893617021277, 0.05319148936170213, 0.06914893617021277, 0.05585106382978723, 0.06914893617021277, 0.09574468085106383, 0.07446808510638298, 0.0398936170212766]",0.06702127659574468,0.004964539007092197,"[55.319148936170215, 55.265957446808514, 55.744680851063826, 55.265957446808514, 55.797872340425535, 60.851063829787236, 57.5, 52.234042553191486, 52.765957446808514, 60.638297872340424]",56.138297872340424,0.903044663069226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[55.319148936170215, 55.265957446808514, 55.744680851063826, 55.265957446808514, 55.797872340425535, 60.851063829787236, 57.5, 52.234042553191486, 52.765957446808514, 60.638297872340424]",56.138297872340424,0.903044663069226,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-24.0,models/sound_localization/IHC0050/arch??
"[0.14893617021276595, 0.09308510638297872, 0.09840425531914894, 0.06648936170212766, 0.09574468085106383, 0.11170212765957446, 0.1276595744680851, 0.10372340425531915, 0.10106382978723404, 0.07712765957446809]",0.10239361702127658,0.0074304320098582495,"[42.234042553191486, 52.234042553191486, 49.41489361702128, 54.9468085106383, 51.01063829787234, 49.09574468085106, 46.648936170212764, 49.9468085106383, 46.11702127659574, 56.170212765957444]",49.78191489361702,1.3159671935287527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[42.234042553191486, 52.234042553191486, 49.41489361702128, 54.9468085106383, 51.01063829787234, 49.09574468085106, 46.648936170212764, 49.9468085106383, 46.11702127659574, 56.170212765957444]",49.78191489361702,1.3159671935287527,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-18.0,models/sound_localization/IHC0050/arch??
"[0.300531914893617, 0.21808510638297873, 0.23670212765957446, 0.12234042553191489, 0.22606382978723405, 0.2393617021276596, 0.19148936170212766, 0.21808510638297873, 0.26063829787234044, 0.10372340425531915]",0.21170212765957447,0.018861115102088225,"[22.97872340425532, 29.148936170212767, 28.404255319148938, 41.808510638297875, 27.76595744680851, 27.925531914893618, 34.09574468085106, 32.92553191489362, 25.159574468085108, 43.829787234042556]",31.404255319148938,2.164387490862736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[22.97872340425532, 29.148936170212767, 28.404255319148938, 41.808510638297875, 27.76595744680851, 27.925531914893618, 34.09574468085106, 32.92553191489362, 25.159574468085108, 43.829787234042556]",31.404255319148938,2.164387490862736,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-12.0,models/sound_localization/IHC0050/arch??
"[0.5053191489361702, 0.4175531914893617, 0.4095744680851064, 0.30851063829787234, 0.44148936170212766, 0.4627659574468085, 0.34574468085106386, 0.36436170212765956, 0.45478723404255317, 0.25]",0.39601063829787236,0.02473849066487764,"[13.457446808510639, 16.170212765957448, 16.06382978723404, 22.074468085106382, 14.946808510638299, 13.829787234042554, 20.904255319148938, 18.72340425531915, 14.414893617021276, 28.138297872340427]",17.872340425531917,1.4737658618664082,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[13.457446808510639, 16.170212765957448, 16.06382978723404, 22.074468085106382, 14.946808510638299, 13.829787234042554, 20.904255319148938, 18.72340425531915, 14.414893617021276, 28.138297872340427]",17.872340425531917,1.4737658618664082,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-6.0,models/sound_localization/IHC0050/arch??
"[0.6914893617021277, 0.6329787234042553, 0.6196808510638298, 0.5904255319148937, 0.6648936170212766, 0.6595744680851063, 0.5771276595744681, 0.550531914893617, 0.6409574468085106, 0.4601063829787234]",0.6087765957446808,0.021381427616254004,"[8.03191489361702, 9.25531914893617, 9.308510638297872, 10.47872340425532, 8.563829787234043, 8.24468085106383, 11.170212765957446, 12.127659574468085, 9.095744680851064, 14.574468085106384]",10.085106382978724,0.6484709412469989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[8.03191489361702, 9.25531914893617, 9.308510638297872, 10.47872340425532, 8.563829787234043, 8.24468085106383, 11.170212765957446, 12.127659574468085, 9.095744680851064, 14.574468085106384]",10.085106382978724,0.6484709412469989,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,0.0,models/sound_localization/IHC0050/arch??
"[0.824468085106383, 0.7952127659574468, 0.7819148936170213, 0.776595744680851, 0.7898936170212766, 0.7925531914893617, 0.7367021276595744, 0.7526595744680851, 0.7579787234042553, 0.6595744680851063]",0.7667553191489361,0.014273049645390076,"[4.5212765957446805, 5.1063829787234045, 5.4787234042553195, 5.691489361702128, 5.212765957446808, 5.319148936170213, 6.382978723404255, 6.170212765957447, 5.904255319148936, 8.563829787234043]",5.835106382978724,0.3483534963836796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[4.5212765957446805, 5.1063829787234045, 5.4787234042553195, 5.691489361702128, 5.212765957446808, 5.319148936170213, 6.382978723404255, 6.170212765957447, 5.904255319148936, 8.563829787234043]",5.835106382978724,0.3483534963836796,"['models/sound_localization/IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,6.0,models/sound_localization/IHC0050/arch??
