f,itd_threshold_list,itd_threshold_mean,itd_threshold_sem,log_itd_threshold_list,log_itd_threshold_mean,log_itd_threshold_sem,tag_model
1850.0,"[20.91591469448083, 21.831462285953997, 20.58035749210579, 20.313641336592845, 21.59404914048697, 20.772622736348065, 20.656784938481948, 21.348482038334904, 21.11650194148878, 24.537814965775606]",21.366763157004975,0.38259311622926634,"[3.0405103378360616, 3.083352153474379, 3.0243371011056537, 3.0112926473898374, 3.0724177739770306, 3.0336359051373565, 3.028043833889739, 3.0609806382399563, 3.0500548173498494, 3.2002153956190504]",3.0604840604018912,0.017061250459940832,models/sound_localization/IHC3000/arch??
1900.0,"[18.178857485174056, 18.28247579902379, 17.96708709038271, 16.29729635175413, 18.058192616415646, 17.790146657064604, 17.407936633959324, 18.234662540896664, 17.673019256292175, 20.620993018273232]",18.051066744923634,0.34018848661492784,"[2.9002592421746414, 2.905942994438521, 2.888541589179891, 2.790999226064556, 2.893599466370412, 2.878644745436041, 2.856926230614019, 2.9033243179691217, 2.8720391407952617, 3.0263096354444445]",2.8916586588486908,0.01839426802183261,models/sound_localization/IHC3000/arch??
1950.0,"[18.432975149989147, 20.14303643410271, 18.372925251140295, 16.1004435983252, 16.25238531093558, 18.127175037385786, 16.432983358491207, 18.504571902287683, 19.492186890655713, 21.128627375421825]",18.298731030873515,0.5315642914832617,"[2.914141188386895, 3.0028586422670642, 2.910878127221348, 2.778846824301855, 2.788239686368655, 2.897412195603731, 2.799290495510221, 2.9180178314061154, 2.970013713005052, 3.0506288685818888]",2.9030327572652825,0.02906685970923002,models/sound_localization/IHC3000/arch??
2000.0,"[18.69090074564968, 20.845965089597883, 19.197312160446348, 18.205408263155437, 19.799158386994467, 19.01872654518065, 17.19895238335217, 20.821313996048822, 19.616723521708867, 24.015994276148458]",19.741045536828278,0.590879393434169,"[2.9280368142949253, 3.037160408634633, 2.9547702775905718, 2.901718707256492, 2.985639431089746, 2.945424101415228, 2.844848474019802, 3.0359771733974843, 2.9763824433368917, 3.1787200365561534]",2.978867786759193,0.028838357964797456,models/sound_localization/IHC3000/arch??
2050.0,"[20.914287570421834, 25.258755771100457, 18.426247784221292, 20.72215955585675, 19.753927377637673, 21.88118272472316, 18.30194152301501, 24.403659852043553, 20.519338988625098, 28.105146934203642]",21.828664808184847,0.9993700090475189,"[3.0404325412215716, 3.2291728588248008, 2.9137761581281416, 3.0312036376289266, 2.9833523261421155, 3.085627031153332, 2.9070071483736144, 3.1947331149874016, 3.021367806753752, 3.3359527244853338]",3.074262534769899,0.04408483905498858,models/sound_localization/IHC3000/arch??
2100.0,"[19.741101524969746, 24.95635991020058, 20.400170394911452, 18.35205227126861, 18.63852321732382, 21.038450217400015, 18.06594826866468, 21.83369968225387, 19.84414576864491, 25.803682793929912]",20.867413404956757,0.8414694350584123,"[2.98270283411868, 3.217128695934921, 3.0155432535070252, 2.909741408643018, 2.925230579580435, 3.0463517262877406, 2.8940288552598457, 3.083454633172197, 2.987909040140754, 3.2505172256913952]",3.031260825233601,0.03871526491938081,models/sound_localization/IHC3000/arch??
2150.0,"[17.449461554978956, 28.783573461652743, 18.7652024865468, 17.930804273612377, 17.183531747956334, 19.22092919319566, 15.601004669900439, 24.831804515495083, 19.824455167268162, 23.351579388111773]",20.294234645871832,1.295710035338386,"[2.859308791724169, 3.3598048585065503, 2.9320042231787418, 2.8865201429195815, 2.843951468650968, 2.9559997474929998, 2.7473353140984718, 3.2121252716878903, 2.986916285038261, 3.1506646215752694]",2.99346307248729,0.06002981613288833,models/sound_localization/IHC3000/arch??
2200.0,"[18.195593929228988, 29.9639406189098, 18.76351918713341, 17.538052767699487, 18.08630011215774, 19.005136289880692, 17.10500998046879, 27.645549452765266, 19.366405619014927, 24.82413004249027]",21.049363799974937,1.4692230988232229,"[2.9011794729731943, 3.399994679335902, 2.931914515917772, 2.8643729641164355, 2.8951547517976532, 2.944709273679939, 2.8393714019119343, 3.3194647548958853, 2.9635398958742076, 3.211816165711566]",3.027151787621449,0.06442253438005191,models/sound_localization/IHC3000/arch??
2250.0,"[21.148969952307148, 34.74572080372292, 20.949657264972604, 19.043852858928805, 21.39235876059772, 19.20514366413174, 16.511481791715145, 31.260495756665918, 20.563031846856777, 28.586767319063593]",23.340748001896237,1.8989911633631835,"[3.0515912022877307, 3.548056422089252, 3.0421222865671473, 2.946744364928175, 3.063033791002323, 2.955178142328688, 2.8040560050684906, 3.4423551840059607, 3.023494893083831, 3.352943929604233]",3.122957622096583,0.07613059090713432,models/sound_localization/IHC3000/arch??
2300.0,"[16.51229967483009, 30.02297872388944, 19.535526561180706, 18.559468583398417, 21.606309027502746, 18.160895495895094, 15.62526964420243, 29.833841726912205, 18.331934765686515, 24.530578911572025]",21.271910311506964,1.6460433832368266,"[2.804105538046169, 3.4019630459294268, 2.9722346829008996, 2.9209800945881415, 3.072985356648324, 2.8992706834053457, 2.7488894527025165, 3.3956433775930503, 2.9086446081464654, 3.1999204581375373]",3.0324637298097876,0.0730146480872123,models/sound_localization/IHC3000/arch??
2350.0,"[17.370688490570632, 34.65017351436256, 20.401701346011393, 18.82914724777671, 22.543774703776002, 17.313504974306348, 16.038405320429938, 140.99239689921893, 17.172475491188223, 21.708569856669694]",32.702083784431046,12.151406086621911,"[2.854784216230344, 3.545302733252885, 3.015618296686925, 2.9354060547490866, 3.1154589614839607, 2.8514868313201824, 2.774986178570165, 4.948705966223712, 2.843307839892083, 3.0777071068548425]",3.1962764185264185,0.20687297772603958,models/sound_localization/IHC3000/arch??
2400.0,"[16.006255329865724, 42.20346929289119, 19.933498842093282, 20.78461815479305, 30.140236990514623, 17.70539803050658, 16.745952793134215, 28.720225856875384, 17.091436176261062, 22.14527825332089]",23.1476369720256,2.621006246652789,"[2.772979603952178, 3.742502428394868, 2.992401675369053, 3.0342132013447514, 3.4058610561573044, 2.873869566559774, 2.818156604784729, 3.357601608246434, 2.8385775296564137, 3.097624302359256]",3.0933787576824763,0.09966868461201099,models/sound_localization/IHC3000/arch??
2450.0,"[20.112069360485272, 63.93517985500824, 25.229393916452764, 23.85086795830911, 40.605703126134706, 18.921938034853458, 16.494514584066167, 33.606497699239384, 18.8943644789856, 27.178281805046677]",28.882881081858137,4.545284682682742,"[3.001320100553424, 4.157869755350725, 3.228009740028031, 3.171820609054097, 3.7039085278296096, 2.940321991509607, 2.8030278761824303, 3.5147194321788353, 2.938863701887332, 3.3024181913107897]",3.2762279925884883,0.13153508355082713,models/sound_localization/IHC3000/arch??
2500.0,"[17.785211807200177, 122.11925844230502, 24.058401606512533, 22.182066335468473, 46.80257924088999, 17.016606557570242, 15.139007057849241, 48.59819729858614, 20.421065587332624, 25.771328928960035]",35.98937228626745,10.274093943773181,"[2.8783673146463533, 4.8049980954793, 3.1804842746951874, 3.0992841396869806, 3.84593831338982, 2.8341897235702285, 2.7172746618327666, 3.8835864375968154, 3.0165669948878686, 3.249262592172832]",3.350995254795815,0.20410883404850874,models/sound_localization/IHC3000/arch??
2550.0,"[19.46584583200056, 40.25416437899372, 25.63366875938178, 23.435304202974304, 118.10784324600067, 18.06690035948082, 15.870021127915992, 121.72117020343285, 29.905400179974052, 31.318249154980094]",44.37785674451349,12.793494757434317,"[2.968661434112699, 3.695213461344805, 3.2439066732994255, 3.1542436120019337, 4.771598132903314, 2.8940815547204477, 2.764431865849088, 4.801732938878653, 3.398039072114863, 3.4442009677394783]",3.513610971296471,0.22941678022529216,models/sound_localization/IHC3000/arch??
2600.0,"[23.43457197582004, 53.94445116870109, 27.91505230910014, 27.584674813800277, 237.720786144172, 21.008592129062865, 17.428593502832072, 173.2256806202022, 33.37131201110764, 34.42531662686477]",65.00590313016632,24.10713248171122,"[3.15421236689467, 3.987954835046666, 3.329166052631252, 3.3172603581394213, 5.471096817510373, 3.044931503047787, 2.8581121622330796, 5.154595256616433, 3.5076966090748227, 3.5387922421574545]",3.736381820335196,0.2809717840506909,models/sound_localization/IHC3000/arch??
2650.0,"[20.784314178626197, 206.69410123748696, 36.2107832761088, 29.11249637029932, 223.53162485560367, 25.30137126147825, 23.024732484457978, 208.13281520850572, 65.54542249895984, 49.92698541757945]",88.82646467891063,27.417887359540682,"[3.034198576183613, 5.331239928484126, 3.589356955029613, 3.3711675105320253, 5.409552902279056, 3.2308585943231334, 3.136568963592137, 5.338176410581083, 4.18274337556629, 3.9105616465147475]",4.053442486308582,0.3054415867287926,models/sound_localization/IHC3000/arch??
2700.0,"[15.082694106627496, 91.79779698569615, 25.943734214988446, 27.83556507435317, 171.43255660063932, 20.483909563799767, 22.643699653442514, 249.44206069070592, 45.60239127737242, 28.631186644599442]",69.88955948122246,25.099541320363535,"[2.7135480009086765, 4.519588299361323, 3.2559301243868783, 3.3263145222863604, 5.144189933287637, 3.0196396786227666, 3.119881652239182, 5.519226666543406, 3.8199601554386513, 3.35449656584451]",3.779277559891939,0.3027148063131651,models/sound_localization/IHC3000/arch??
2750.0,"[17.028509622153152, 103.37762025636835, 24.254263140348264, 33.14237546958481, 320.0, 31.502199825228555, 40.00552139833735, 298.06863722126246, 127.34314865461042, 53.55129866626291]",104.82735742541563,35.85427328062351,"[2.834888975997806, 4.638388500121712, 3.1885924015345433, 3.500812689260102, 5.768320995793772, 3.450057379114728, 3.689017479546422, 5.697323786230234, 4.8468854006426225, 3.980640048070525]",4.159492765631247,0.3256244991094535,models/sound_localization/IHC3000/arch??
2800.0,"[77.18060506742574, 155.9213787755772, 36.37523653485699, 67.82905714149648, 320.0, 115.92048998689529, 236.57650126353187, 320.0, 320.0, 259.53482409988555]",190.93380928696692,35.839052499358225,"[4.346148195770706, 5.04935189799998, 3.5938882281469953, 4.216990674544357, 5.768320995793772, 4.752904524943584, 5.466271628199087, 5.768320995793772, 5.768320995793772, 5.5588908905190495]",5.028940902750508,0.24434974574705676,models/sound_localization/IHC3000/arch??
2850.0,"[320.0, 181.90188240917382, 56.853840114430376, 92.88830970624572, 320.0, 95.42635084392491, 320.0, 320.0, 156.64278823584573, 257.0986279553042]",212.0811799264925,34.076299891713035,"[5.768320995793772, 5.203467434064119, 4.040483766102259, 4.5313978005092, 5.768320995793772, 4.558354754611002, 5.768320995793772, 5.768320995793772, 5.0539679789036915, 5.549459777638795]",5.201041549500415,0.20106989105573714,models/sound_localization/IHC3000/arch??
2900.0,"[320.0, 256.23869265331416, 89.71653407442071, 126.09538488858236, 214.8384812094705, 114.34112193592598, 241.33508926747479, 320.0, 152.47914320393775, 320.0]",215.50444472331264,28.50101222999286,"[5.768320995793772, 5.5461094032480585, 4.496655078437939, 4.837038643479411, 5.369886495609322, 4.739186278066205, 5.486186379661336, 5.768320995793772, 5.027027820818343, 5.768320995793772]",5.280705308670193,0.14918639589166832,models/sound_localization/IHC3000/arch??
2950.0,"[320.0, 231.08143887513378, 231.24526017075863, 320.0, 320.0, 255.8873868536764, 320.0, 320.0, 320.0, 320.0]",295.8214085899569,12.493686713867806,"[5.768320995793772, 5.442770197633915, 5.443478879623596, 5.768320995793772, 5.768320995793772, 5.544737452594501, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.680923350040842,0.045351937184943104,models/sound_localization/IHC3000/arch??
3000.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC3000/arch??
3050.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 258.341193412886, 320.0, 320.0, 320.0, 320.0]",313.8341193412886,6.165880658711395,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.55428116633677, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.746917012848072,0.021403982945700218,models/sound_localization/IHC3000/arch??
3100.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC3000/arch??
3150.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC3000/arch??
3200.0,"[320.0, 284.00991152064177, 320.0, 320.0, 131.03433563658004, 293.34609586704954, 320.0, 157.78909580306043, 320.0, 320.0]",278.6179438827332,22.828191912158797,"[5.768320995793772, 5.649009137272794, 5.768320995793772, 5.768320995793772, 4.875459392953904, 5.681353126495338, 5.768320995793772, 5.061259304649388, 5.768320995793772, 5.768320995793772]",5.587700693613406,0.10502380001094486,models/sound_localization/IHC3000/arch??
250.0,"[108.73525857846174, 40.7796153429876, 28.79929191739923, 31.54274284640967, 25.203568913574788, 28.752283762977203, 31.095749693358552, 32.99594200284405, 34.10156689380379, 32.76090573261666]",39.47669256844333,7.803396781516572,"[4.6889161074791135, 3.7081823326101016, 3.360350800638239, 3.451343541812383, 3.226985608044264, 3.358717199322538, 3.437071144037159, 3.4963845842943115, 3.5293433331987245, 3.4892359061184544]",3.5746530557555287,0.13006185083129912,models/sound_localization/IHC1000/arch??
300.0,"[54.07326112852075, 41.29963595727377, 30.897586741439447, 34.29562726321173, 27.657526032831143, 29.08137019236978, 30.406197383249054, 28.887529653141872, 35.33462060498931, 27.150027877687947]",33.90833828347148,2.6204851925327164,"[3.9903398146604263, 3.720853685334283, 3.430678081871273, 3.535017861007427, 3.3198978801840524, 3.370097769587272, 3.414646448926374, 3.3634100021042346, 3.564863236996999, 3.30137807318192]",3.501118285385426,0.06783477361522569,models/sound_localization/IHC1000/arch??
350.0,"[73.89314723625387, 37.25541165061502, 33.46286136337098, 32.091412511487746, 30.923019207310944, 31.381355212091023, 34.94343447547526, 29.292006260168634, 36.77988383100289, 32.42650311284459]",37.24490348606209,4.150344257155679,"[4.302620093427837, 3.617797213484707, 3.510436207842954, 3.468588471338695, 3.4315008647254994, 3.4462139335008075, 3.5537305962539376, 3.3773146549147857, 3.6049510606883945, 3.4789760857308365]",3.5792129181908456,0.0838917560397434,models/sound_localization/IHC1000/arch??
400.0,"[41.95465824465609, 30.944971897612678, 30.633068758548653, 29.72834973146673, 29.94535406288925, 30.028414928723365, 29.405238460272177, 26.114843549722412, 30.32271534285012, 28.208741572917628]",30.72863565496591,1.3238706878877913,"[3.7365894695292585, 3.4322105270510734, 3.422080103829748, 3.3921011269414914, 3.3993741894197513, 3.4021440976758766, 3.3811728373934797, 3.262503871049808, 3.41189711292686, 3.3396319147639244]",3.417970525058127,0.03868691967518297,models/sound_localization/IHC1000/arch??
450.0,"[46.112040826851086, 30.52955500472395, 29.40936140930389, 30.515489575947914, 31.03117968975296, 29.444336539533, 29.628898518892868, 27.368808745755267, 33.27608098032587, 29.91702309379373]",31.723277438488054,1.6665619606210693,"[3.8310741052012416, 3.4186952309682366, 3.3813130389436936, 3.418234409647798, 3.434992495454455, 3.3825015839481822, 3.3887501863718, 3.3094039980189884, 3.5048388500142407, 3.3984276526279835]",3.4468231551196618,0.04543500038807127,models/sound_localization/IHC1000/arch??
500.0,"[64.06593198533416, 34.56238474595147, 31.731063255176736, 32.85489716736802, 32.90554106026192, 33.93786826400624, 30.79723186869057, 31.221163930551846, 33.08832281485259, 32.09411607150091]",35.725852116369445,3.170340193958822,"[4.159912740351771, 3.542765944620978, 3.4572961144940195, 3.49210081045201, 3.493641064874611, 3.524531448876716, 3.42742481154742, 3.44109619596031, 3.4991804350899613, 3.468672713381238]",3.550662227964904,0.06862897600137699,models/sound_localization/IHC1000/arch??
